instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
12377602,48350,MIDCPNIFTY24AUG10050CE,MIDCPNIFTY,0,2024-08-26,10050.0,0.05,50,CE,NFO-OPT,NFO
12378114,48352,MIDCPNIFTY24AUG10050PE,MIDCPNIFTY,0,2024-08-26,10050.0,0.05,50,PE,NFO-OPT,NFO
12377090,48348,MIDCPNIFTY24AUG10025CE,MIDCPNIFTY,0,2024-08-26,10025.0,0.05,50,CE,NFO-OPT,NFO
12377346,48349,MIDCPNIFTY24AUG10025PE,MIDCPNIFTY,0,2024-08-26,10025.0,0.05,50,PE,NFO-OPT,NFO
18195970,71078,MIDCPNIFTY24AUG10000CE,MIDCPNIFTY,0,2024-08-26,10000.0,0.05,50,CE,NFO-OPT,NFO
18196226,71079,MIDCPNIFTY24AUG10000PE,MIDCPNIFTY,0,2024-08-26,10000.0,0.05,50,PE,NFO-OPT,NFO
14480386,56564,MIDCPNIFTY24AUG9975CE,MIDCPNIFTY,0,2024-08-26,9975.0,0.05,50,CE,NFO-OPT,NFO
14480642,56565,MIDCPNIFTY24AUG9975PE,MIDCPNIFTY,0,2024-08-26,9975.0,0.05,50,PE,NFO-OPT,NFO
18195458,71076,MIDCPNIFTY24AUG9900CE,MIDCPNIFTY,0,2024-08-26,9900.0,0.05,50,CE,NFO-OPT,NFO
18195714,71077,MIDCPNIFTY24AUG9900PE,MIDCPNIFTY,0,2024-08-26,9900.0,0.05,50,PE,NFO-OPT,NFO
18194434,71072,MIDCPNIFTY24AUG9800CE,MIDCPNIFTY,0,2024-08-26,9800.0,0.05,50,CE,NFO-OPT,NFO
18194690,71073,MIDCPNIFTY24AUG9800PE,MIDCPNIFTY,0,2024-08-26,9800.0,0.05,50,PE,NFO-OPT,NFO
18193410,71068,MIDCPNIFTY24AUG9700CE,MIDCPNIFTY,0,2024-08-26,9700.0,0.05,50,CE,NFO-OPT,NFO
18193666,71069,MIDCPNIFTY24AUG9700PE,MIDCPNIFTY,0,2024-08-26,9700.0,0.05,50,PE,NFO-OPT,NFO
18192898,71066,MIDCPNIFTY24AUG9600CE,MIDCPNIFTY,0,2024-08-26,9600.0,0.05,50,CE,NFO-OPT,NFO
18193154,71067,MIDCPNIFTY24AUG9600PE,MIDCPNIFTY,0,2024-08-26,9600.0,0.05,50,PE,NFO-OPT,NFO
18192386,71064,MIDCPNIFTY24AUG9500CE,MIDCPNIFTY,0,2024-08-26,9500.0,0.05,50,CE,NFO-OPT,NFO
18192642,71065,MIDCPNIFTY24AUG9500PE,MIDCPNIFTY,0,2024-08-26,9500.0,0.05,50,PE,NFO-OPT,NFO
18191874,71062,MIDCPNIFTY24AUG9400CE,MIDCPNIFTY,0,2024-08-26,9400.0,0.05,50,CE,NFO-OPT,NFO
18192130,71063,MIDCPNIFTY24AUG9400PE,MIDCPNIFTY,0,2024-08-26,9400.0,0.05,50,PE,NFO-OPT,NFO
18191362,71060,MIDCPNIFTY24AUG9300CE,MIDCPNIFTY,0,2024-08-26,9300.0,0.05,50,CE,NFO-OPT,NFO
18191618,71061,MIDCPNIFTY24AUG9300PE,MIDCPNIFTY,0,2024-08-26,9300.0,0.05,50,PE,NFO-OPT,NFO
15533314,60677,MIDCPNIFTY2490210700CE,MIDCPNIFTY,0,2024-09-02,10700.0,0.05,50,CE,NFO-OPT,NFO
15533570,60678,MIDCPNIFTY2490210700PE,MIDCPNIFTY,0,2024-09-02,10700.0,0.05,50,PE,NFO-OPT,NFO
15535874,60687,MIDCPNIFTY2490210800CE,MIDCPNIFTY,0,2024-09-02,10800.0,0.05,50,CE,NFO-OPT,NFO
15536130,60688,MIDCPNIFTY2490210800PE,MIDCPNIFTY,0,2024-09-02,10800.0,0.05,50,PE,NFO-OPT,NFO
15538690,60698,MIDCPNIFTY2490210900CE,MIDCPNIFTY,0,2024-09-02,10900.0,0.05,50,CE,NFO-OPT,NFO
15539458,60701,MIDCPNIFTY2490210900PE,MIDCPNIFTY,0,2024-09-02,10900.0,0.05,50,PE,NFO-OPT,NFO
15541506,60709,MIDCPNIFTY2490211000CE,MIDCPNIFTY,0,2024-09-02,11000.0,0.05,50,CE,NFO-OPT,NFO
15542530,60713,MIDCPNIFTY2490211000PE,MIDCPNIFTY,0,2024-09-02,11000.0,0.05,50,PE,NFO-OPT,NFO
15546114,60727,MIDCPNIFTY2490211100CE,MIDCPNIFTY,0,2024-09-02,11100.0,0.05,50,CE,NFO-OPT,NFO
15546370,60728,MIDCPNIFTY2490211100PE,MIDCPNIFTY,0,2024-09-02,11100.0,0.05,50,PE,NFO-OPT,NFO
15549186,60739,MIDCPNIFTY2490211200CE,MIDCPNIFTY,0,2024-09-02,11200.0,0.05,50,CE,NFO-OPT,NFO
15549442,60740,MIDCPNIFTY2490211200PE,MIDCPNIFTY,0,2024-09-02,11200.0,0.05,50,PE,NFO-OPT,NFO
15554562,60760,MIDCPNIFTY2490211300CE,MIDCPNIFTY,0,2024-09-02,11300.0,0.05,50,CE,NFO-OPT,NFO
15554818,60761,MIDCPNIFTY2490211300PE,MIDCPNIFTY,0,2024-09-02,11300.0,0.05,50,PE,NFO-OPT,NFO
15559938,60781,MIDCPNIFTY2490211400CE,MIDCPNIFTY,0,2024-09-02,11400.0,0.05,50,CE,NFO-OPT,NFO
15560194,60782,MIDCPNIFTY2490211400PE,MIDCPNIFTY,0,2024-09-02,11400.0,0.05,50,PE,NFO-OPT,NFO
15562498,60791,MIDCPNIFTY2490211500CE,MIDCPNIFTY,0,2024-09-02,11500.0,0.05,50,CE,NFO-OPT,NFO
15563010,60793,MIDCPNIFTY2490211500PE,MIDCPNIFTY,0,2024-09-02,11500.0,0.05,50,PE,NFO-OPT,NFO
15563266,60794,MIDCPNIFTY2490211525CE,MIDCPNIFTY,0,2024-09-02,11525.0,0.05,50,CE,NFO-OPT,NFO
15563522,60795,MIDCPNIFTY2490211525PE,MIDCPNIFTY,0,2024-09-02,11525.0,0.05,50,PE,NFO-OPT,NFO
15563778,60796,MIDCPNIFTY2490211550CE,MIDCPNIFTY,0,2024-09-02,11550.0,0.05,50,CE,NFO-OPT,NFO
15564290,60798,MIDCPNIFTY2490211550PE,MIDCPNIFTY,0,2024-09-02,11550.0,0.05,50,PE,NFO-OPT,NFO
15564546,60799,MIDCPNIFTY2490211575CE,MIDCPNIFTY,0,2024-09-02,11575.0,0.05,50,CE,NFO-OPT,NFO
15565314,60802,MIDCPNIFTY2490211575PE,MIDCPNIFTY,0,2024-09-02,11575.0,0.05,50,PE,NFO-OPT,NFO
15565570,60803,MIDCPNIFTY2490211600CE,MIDCPNIFTY,0,2024-09-02,11600.0,0.05,50,CE,NFO-OPT,NFO
15565826,60804,MIDCPNIFTY2490211600PE,MIDCPNIFTY,0,2024-09-02,11600.0,0.05,50,PE,NFO-OPT,NFO
15566082,60805,MIDCPNIFTY2490211625CE,MIDCPNIFTY,0,2024-09-02,11625.0,0.05,50,CE,NFO-OPT,NFO
15566338,60806,MIDCPNIFTY2490211625PE,MIDCPNIFTY,0,2024-09-02,11625.0,0.05,50,PE,NFO-OPT,NFO
15567618,60811,MIDCPNIFTY2490211650CE,MIDCPNIFTY,0,2024-09-02,11650.0,0.05,50,CE,NFO-OPT,NFO
15567874,60812,MIDCPNIFTY2490211650PE,MIDCPNIFTY,0,2024-09-02,11650.0,0.05,50,PE,NFO-OPT,NFO
15569922,60820,MIDCPNIFTY2490211675CE,MIDCPNIFTY,0,2024-09-02,11675.0,0.05,50,CE,NFO-OPT,NFO
15570178,60821,MIDCPNIFTY2490211675PE,MIDCPNIFTY,0,2024-09-02,11675.0,0.05,50,PE,NFO-OPT,NFO
15570434,60822,MIDCPNIFTY2490211700CE,MIDCPNIFTY,0,2024-09-02,11700.0,0.05,50,CE,NFO-OPT,NFO
15570690,60823,MIDCPNIFTY2490211700PE,MIDCPNIFTY,0,2024-09-02,11700.0,0.05,50,PE,NFO-OPT,NFO
15571458,60826,MIDCPNIFTY2490211725CE,MIDCPNIFTY,0,2024-09-02,11725.0,0.05,50,CE,NFO-OPT,NFO
15572738,60831,MIDCPNIFTY2490211725PE,MIDCPNIFTY,0,2024-09-02,11725.0,0.05,50,PE,NFO-OPT,NFO
15572994,60832,MIDCPNIFTY2490211750CE,MIDCPNIFTY,0,2024-09-02,11750.0,0.05,50,CE,NFO-OPT,NFO
15573250,60833,MIDCPNIFTY2490211750PE,MIDCPNIFTY,0,2024-09-02,11750.0,0.05,50,PE,NFO-OPT,NFO
15573506,60834,MIDCPNIFTY2490211775CE,MIDCPNIFTY,0,2024-09-02,11775.0,0.05,50,CE,NFO-OPT,NFO
15574274,60837,MIDCPNIFTY2490211775PE,MIDCPNIFTY,0,2024-09-02,11775.0,0.05,50,PE,NFO-OPT,NFO
15574530,60838,MIDCPNIFTY2490211800CE,MIDCPNIFTY,0,2024-09-02,11800.0,0.05,50,CE,NFO-OPT,NFO
15574786,60839,MIDCPNIFTY2490211800PE,MIDCPNIFTY,0,2024-09-02,11800.0,0.05,50,PE,NFO-OPT,NFO
15575042,60840,MIDCPNIFTY2490211825CE,MIDCPNIFTY,0,2024-09-02,11825.0,0.05,50,CE,NFO-OPT,NFO
15575298,60841,MIDCPNIFTY2490211825PE,MIDCPNIFTY,0,2024-09-02,11825.0,0.05,50,PE,NFO-OPT,NFO
15575554,60842,MIDCPNIFTY2490211850CE,MIDCPNIFTY,0,2024-09-02,11850.0,0.05,50,CE,NFO-OPT,NFO
15575810,60843,MIDCPNIFTY2490211850PE,MIDCPNIFTY,0,2024-09-02,11850.0,0.05,50,PE,NFO-OPT,NFO
15576578,60846,MIDCPNIFTY2490211875CE,MIDCPNIFTY,0,2024-09-02,11875.0,0.05,50,CE,NFO-OPT,NFO
15576834,60847,MIDCPNIFTY2490211875PE,MIDCPNIFTY,0,2024-09-02,11875.0,0.05,50,PE,NFO-OPT,NFO
15577090,60848,MIDCPNIFTY2490211900CE,MIDCPNIFTY,0,2024-09-02,11900.0,0.05,50,CE,NFO-OPT,NFO
15577346,60849,MIDCPNIFTY2490211900PE,MIDCPNIFTY,0,2024-09-02,11900.0,0.05,50,PE,NFO-OPT,NFO
15579138,60856,MIDCPNIFTY2490211925CE,MIDCPNIFTY,0,2024-09-02,11925.0,0.05,50,CE,NFO-OPT,NFO
15579394,60857,MIDCPNIFTY2490211925PE,MIDCPNIFTY,0,2024-09-02,11925.0,0.05,50,PE,NFO-OPT,NFO
15580162,60860,MIDCPNIFTY2490211950CE,MIDCPNIFTY,0,2024-09-02,11950.0,0.05,50,CE,NFO-OPT,NFO
15580418,60861,MIDCPNIFTY2490211950PE,MIDCPNIFTY,0,2024-09-02,11950.0,0.05,50,PE,NFO-OPT,NFO
15580674,60862,MIDCPNIFTY2490211975CE,MIDCPNIFTY,0,2024-09-02,11975.0,0.05,50,CE,NFO-OPT,NFO
15580930,60863,MIDCPNIFTY2490211975PE,MIDCPNIFTY,0,2024-09-02,11975.0,0.05,50,PE,NFO-OPT,NFO
15581186,60864,MIDCPNIFTY2490212000CE,MIDCPNIFTY,0,2024-09-02,12000.0,0.05,50,CE,NFO-OPT,NFO
15581954,60867,MIDCPNIFTY2490212000PE,MIDCPNIFTY,0,2024-09-02,12000.0,0.05,50,PE,NFO-OPT,NFO
15582210,60868,MIDCPNIFTY2490212025CE,MIDCPNIFTY,0,2024-09-02,12025.0,0.05,50,CE,NFO-OPT,NFO
15582978,60871,MIDCPNIFTY2490212025PE,MIDCPNIFTY,0,2024-09-02,12025.0,0.05,50,PE,NFO-OPT,NFO
15585282,60880,MIDCPNIFTY2490212050CE,MIDCPNIFTY,0,2024-09-02,12050.0,0.05,50,CE,NFO-OPT,NFO
15587074,60887,MIDCPNIFTY2490212050PE,MIDCPNIFTY,0,2024-09-02,12050.0,0.05,50,PE,NFO-OPT,NFO
15587842,60890,MIDCPNIFTY2490212075CE,MIDCPNIFTY,0,2024-09-02,12075.0,0.05,50,CE,NFO-OPT,NFO
15588098,60891,MIDCPNIFTY2490212075PE,MIDCPNIFTY,0,2024-09-02,12075.0,0.05,50,PE,NFO-OPT,NFO
15588354,60892,MIDCPNIFTY2490212100CE,MIDCPNIFTY,0,2024-09-02,12100.0,0.05,50,CE,NFO-OPT,NFO
15588610,60893,MIDCPNIFTY2490212100PE,MIDCPNIFTY,0,2024-09-02,12100.0,0.05,50,PE,NFO-OPT,NFO
15589378,60896,MIDCPNIFTY2490212125CE,MIDCPNIFTY,0,2024-09-02,12125.0,0.05,50,CE,NFO-OPT,NFO
15590146,60899,MIDCPNIFTY2490212125PE,MIDCPNIFTY,0,2024-09-02,12125.0,0.05,50,PE,NFO-OPT,NFO
15590658,60901,MIDCPNIFTY2490212150CE,MIDCPNIFTY,0,2024-09-02,12150.0,0.05,50,CE,NFO-OPT,NFO
15591426,60904,MIDCPNIFTY2490212150PE,MIDCPNIFTY,0,2024-09-02,12150.0,0.05,50,PE,NFO-OPT,NFO
15592194,60907,MIDCPNIFTY2490212175CE,MIDCPNIFTY,0,2024-09-02,12175.0,0.05,50,CE,NFO-OPT,NFO
15592706,60909,MIDCPNIFTY2490212175PE,MIDCPNIFTY,0,2024-09-02,12175.0,0.05,50,PE,NFO-OPT,NFO
15592962,60910,MIDCPNIFTY2490212200CE,MIDCPNIFTY,0,2024-09-02,12200.0,0.05,50,CE,NFO-OPT,NFO
15593218,60911,MIDCPNIFTY2490212200PE,MIDCPNIFTY,0,2024-09-02,12200.0,0.05,50,PE,NFO-OPT,NFO
15593474,60912,MIDCPNIFTY2490212225CE,MIDCPNIFTY,0,2024-09-02,12225.0,0.05,50,CE,NFO-OPT,NFO
15593986,60914,MIDCPNIFTY2490212225PE,MIDCPNIFTY,0,2024-09-02,12225.0,0.05,50,PE,NFO-OPT,NFO
15594242,60915,MIDCPNIFTY2490212250CE,MIDCPNIFTY,0,2024-09-02,12250.0,0.05,50,CE,NFO-OPT,NFO
15594498,60916,MIDCPNIFTY2490212250PE,MIDCPNIFTY,0,2024-09-02,12250.0,0.05,50,PE,NFO-OPT,NFO
15594754,60917,MIDCPNIFTY2490212275CE,MIDCPNIFTY,0,2024-09-02,12275.0,0.05,50,CE,NFO-OPT,NFO
15595010,60918,MIDCPNIFTY2490212275PE,MIDCPNIFTY,0,2024-09-02,12275.0,0.05,50,PE,NFO-OPT,NFO
15595266,60919,MIDCPNIFTY2490212300CE,MIDCPNIFTY,0,2024-09-02,12300.0,0.05,50,CE,NFO-OPT,NFO
15596034,60922,MIDCPNIFTY2490212300PE,MIDCPNIFTY,0,2024-09-02,12300.0,0.05,50,PE,NFO-OPT,NFO
15596290,60923,MIDCPNIFTY2490212325CE,MIDCPNIFTY,0,2024-09-02,12325.0,0.05,50,CE,NFO-OPT,NFO
15598082,60930,MIDCPNIFTY2490212325PE,MIDCPNIFTY,0,2024-09-02,12325.0,0.05,50,PE,NFO-OPT,NFO
15600386,60939,MIDCPNIFTY2490212350CE,MIDCPNIFTY,0,2024-09-02,12350.0,0.05,50,CE,NFO-OPT,NFO
15600642,60940,MIDCPNIFTY2490212350PE,MIDCPNIFTY,0,2024-09-02,12350.0,0.05,50,PE,NFO-OPT,NFO
15600898,60941,MIDCPNIFTY2490212375CE,MIDCPNIFTY,0,2024-09-02,12375.0,0.05,50,CE,NFO-OPT,NFO
15601154,60942,MIDCPNIFTY2490212375PE,MIDCPNIFTY,0,2024-09-02,12375.0,0.05,50,PE,NFO-OPT,NFO
15603458,60951,MIDCPNIFTY2490212400CE,MIDCPNIFTY,0,2024-09-02,12400.0,0.05,50,CE,NFO-OPT,NFO
15603970,60953,MIDCPNIFTY2490212400PE,MIDCPNIFTY,0,2024-09-02,12400.0,0.05,50,PE,NFO-OPT,NFO
15604226,60954,MIDCPNIFTY2490212425CE,MIDCPNIFTY,0,2024-09-02,12425.0,0.05,50,CE,NFO-OPT,NFO
15604738,60956,MIDCPNIFTY2490212425PE,MIDCPNIFTY,0,2024-09-02,12425.0,0.05,50,PE,NFO-OPT,NFO
15606530,60963,MIDCPNIFTY2490212450CE,MIDCPNIFTY,0,2024-09-02,12450.0,0.05,50,CE,NFO-OPT,NFO
15606786,60964,MIDCPNIFTY2490212450PE,MIDCPNIFTY,0,2024-09-02,12450.0,0.05,50,PE,NFO-OPT,NFO
15607554,60967,MIDCPNIFTY2490212475CE,MIDCPNIFTY,0,2024-09-02,12475.0,0.05,50,CE,NFO-OPT,NFO
15608322,60970,MIDCPNIFTY2490212475PE,MIDCPNIFTY,0,2024-09-02,12475.0,0.05,50,PE,NFO-OPT,NFO
15609090,60973,MIDCPNIFTY2490212500CE,MIDCPNIFTY,0,2024-09-02,12500.0,0.05,50,CE,NFO-OPT,NFO
15609346,60974,MIDCPNIFTY2490212500PE,MIDCPNIFTY,0,2024-09-02,12500.0,0.05,50,PE,NFO-OPT,NFO
15609602,60975,MIDCPNIFTY2490212525CE,MIDCPNIFTY,0,2024-09-02,12525.0,0.05,50,CE,NFO-OPT,NFO
15609858,60976,MIDCPNIFTY2490212525PE,MIDCPNIFTY,0,2024-09-02,12525.0,0.05,50,PE,NFO-OPT,NFO
15610114,60977,MIDCPNIFTY2490212550CE,MIDCPNIFTY,0,2024-09-02,12550.0,0.05,50,CE,NFO-OPT,NFO
15610370,60978,MIDCPNIFTY2490212550PE,MIDCPNIFTY,0,2024-09-02,12550.0,0.05,50,PE,NFO-OPT,NFO
15610626,60979,MIDCPNIFTY2490212575CE,MIDCPNIFTY,0,2024-09-02,12575.0,0.05,50,CE,NFO-OPT,NFO
15610882,60980,MIDCPNIFTY2490212575PE,MIDCPNIFTY,0,2024-09-02,12575.0,0.05,50,PE,NFO-OPT,NFO
15611138,60981,MIDCPNIFTY2490212600CE,MIDCPNIFTY,0,2024-09-02,12600.0,0.05,50,CE,NFO-OPT,NFO
15611394,60982,MIDCPNIFTY2490212600PE,MIDCPNIFTY,0,2024-09-02,12600.0,0.05,50,PE,NFO-OPT,NFO
15616514,61002,MIDCPNIFTY2490212625CE,MIDCPNIFTY,0,2024-09-02,12625.0,0.05,50,CE,NFO-OPT,NFO
15616770,61003,MIDCPNIFTY2490212625PE,MIDCPNIFTY,0,2024-09-02,12625.0,0.05,50,PE,NFO-OPT,NFO
15617026,61004,MIDCPNIFTY2490212650CE,MIDCPNIFTY,0,2024-09-02,12650.0,0.05,50,CE,NFO-OPT,NFO
15617282,61005,MIDCPNIFTY2490212650PE,MIDCPNIFTY,0,2024-09-02,12650.0,0.05,50,PE,NFO-OPT,NFO
15617538,61006,MIDCPNIFTY2490212675CE,MIDCPNIFTY,0,2024-09-02,12675.0,0.05,50,CE,NFO-OPT,NFO
15617794,61007,MIDCPNIFTY2490212675PE,MIDCPNIFTY,0,2024-09-02,12675.0,0.05,50,PE,NFO-OPT,NFO
15618050,61008,MIDCPNIFTY2490212700CE,MIDCPNIFTY,0,2024-09-02,12700.0,0.05,50,CE,NFO-OPT,NFO
15618818,61011,MIDCPNIFTY2490212700PE,MIDCPNIFTY,0,2024-09-02,12700.0,0.05,50,PE,NFO-OPT,NFO
15619074,61012,MIDCPNIFTY2490212725CE,MIDCPNIFTY,0,2024-09-02,12725.0,0.05,50,CE,NFO-OPT,NFO
15619330,61013,MIDCPNIFTY2490212725PE,MIDCPNIFTY,0,2024-09-02,12725.0,0.05,50,PE,NFO-OPT,NFO
15619586,61014,MIDCPNIFTY2490212750CE,MIDCPNIFTY,0,2024-09-02,12750.0,0.05,50,CE,NFO-OPT,NFO
15619842,61015,MIDCPNIFTY2490212750PE,MIDCPNIFTY,0,2024-09-02,12750.0,0.05,50,PE,NFO-OPT,NFO
15620098,61016,MIDCPNIFTY2490212775CE,MIDCPNIFTY,0,2024-09-02,12775.0,0.05,50,CE,NFO-OPT,NFO
15620354,61017,MIDCPNIFTY2490212775PE,MIDCPNIFTY,0,2024-09-02,12775.0,0.05,50,PE,NFO-OPT,NFO
15620610,61018,MIDCPNIFTY2490212800CE,MIDCPNIFTY,0,2024-09-02,12800.0,0.05,50,CE,NFO-OPT,NFO
15621378,61021,MIDCPNIFTY2490212800PE,MIDCPNIFTY,0,2024-09-02,12800.0,0.05,50,PE,NFO-OPT,NFO
15621634,61022,MIDCPNIFTY2490212825CE,MIDCPNIFTY,0,2024-09-02,12825.0,0.05,50,CE,NFO-OPT,NFO
15621890,61023,MIDCPNIFTY2490212825PE,MIDCPNIFTY,0,2024-09-02,12825.0,0.05,50,PE,NFO-OPT,NFO
15622146,61024,MIDCPNIFTY2490212850CE,MIDCPNIFTY,0,2024-09-02,12850.0,0.05,50,CE,NFO-OPT,NFO
15622402,61025,MIDCPNIFTY2490212850PE,MIDCPNIFTY,0,2024-09-02,12850.0,0.05,50,PE,NFO-OPT,NFO
15622658,61026,MIDCPNIFTY2490212875CE,MIDCPNIFTY,0,2024-09-02,12875.0,0.05,50,CE,NFO-OPT,NFO
15622914,61027,MIDCPNIFTY2490212875PE,MIDCPNIFTY,0,2024-09-02,12875.0,0.05,50,PE,NFO-OPT,NFO
15623170,61028,MIDCPNIFTY2490212900CE,MIDCPNIFTY,0,2024-09-02,12900.0,0.05,50,CE,NFO-OPT,NFO
15623938,61031,MIDCPNIFTY2490212900PE,MIDCPNIFTY,0,2024-09-02,12900.0,0.05,50,PE,NFO-OPT,NFO
15624194,61032,MIDCPNIFTY2490212925CE,MIDCPNIFTY,0,2024-09-02,12925.0,0.05,50,CE,NFO-OPT,NFO
15624450,61033,MIDCPNIFTY2490212925PE,MIDCPNIFTY,0,2024-09-02,12925.0,0.05,50,PE,NFO-OPT,NFO
15624706,61034,MIDCPNIFTY2490212950CE,MIDCPNIFTY,0,2024-09-02,12950.0,0.05,50,CE,NFO-OPT,NFO
15624962,61035,MIDCPNIFTY2490212950PE,MIDCPNIFTY,0,2024-09-02,12950.0,0.05,50,PE,NFO-OPT,NFO
15625218,61036,MIDCPNIFTY2490212975CE,MIDCPNIFTY,0,2024-09-02,12975.0,0.05,50,CE,NFO-OPT,NFO
15625474,61037,MIDCPNIFTY2490212975PE,MIDCPNIFTY,0,2024-09-02,12975.0,0.05,50,PE,NFO-OPT,NFO
15625730,61038,MIDCPNIFTY2490213000CE,MIDCPNIFTY,0,2024-09-02,13000.0,0.05,50,CE,NFO-OPT,NFO
15626498,61041,MIDCPNIFTY2490213000PE,MIDCPNIFTY,0,2024-09-02,13000.0,0.05,50,PE,NFO-OPT,NFO
15626754,61042,MIDCPNIFTY2490213025CE,MIDCPNIFTY,0,2024-09-02,13025.0,0.05,50,CE,NFO-OPT,NFO
15627010,61043,MIDCPNIFTY2490213025PE,MIDCPNIFTY,0,2024-09-02,13025.0,0.05,50,PE,NFO-OPT,NFO
15627266,61044,MIDCPNIFTY2490213050CE,MIDCPNIFTY,0,2024-09-02,13050.0,0.05,50,CE,NFO-OPT,NFO
15627522,61045,MIDCPNIFTY2490213050PE,MIDCPNIFTY,0,2024-09-02,13050.0,0.05,50,PE,NFO-OPT,NFO
15627778,61046,MIDCPNIFTY2490213075CE,MIDCPNIFTY,0,2024-09-02,13075.0,0.05,50,CE,NFO-OPT,NFO
15628034,61047,MIDCPNIFTY2490213075PE,MIDCPNIFTY,0,2024-09-02,13075.0,0.05,50,PE,NFO-OPT,NFO
15628290,61048,MIDCPNIFTY2490213100CE,MIDCPNIFTY,0,2024-09-02,13100.0,0.05,50,CE,NFO-OPT,NFO
15628546,61049,MIDCPNIFTY2490213100PE,MIDCPNIFTY,0,2024-09-02,13100.0,0.05,50,PE,NFO-OPT,NFO
15628802,61050,MIDCPNIFTY2490213125CE,MIDCPNIFTY,0,2024-09-02,13125.0,0.05,50,CE,NFO-OPT,NFO
15629058,61051,MIDCPNIFTY2490213125PE,MIDCPNIFTY,0,2024-09-02,13125.0,0.05,50,PE,NFO-OPT,NFO
15629314,61052,MIDCPNIFTY2490213150CE,MIDCPNIFTY,0,2024-09-02,13150.0,0.05,50,CE,NFO-OPT,NFO
15629570,61053,MIDCPNIFTY2490213150PE,MIDCPNIFTY,0,2024-09-02,13150.0,0.05,50,PE,NFO-OPT,NFO
15636738,61081,MIDCPNIFTY2490213175CE,MIDCPNIFTY,0,2024-09-02,13175.0,0.05,50,CE,NFO-OPT,NFO
15639810,61093,MIDCPNIFTY2490213175PE,MIDCPNIFTY,0,2024-09-02,13175.0,0.05,50,PE,NFO-OPT,NFO
15640066,61094,MIDCPNIFTY2490213200CE,MIDCPNIFTY,0,2024-09-02,13200.0,0.05,50,CE,NFO-OPT,NFO
15640322,61095,MIDCPNIFTY2490213200PE,MIDCPNIFTY,0,2024-09-02,13200.0,0.05,50,PE,NFO-OPT,NFO
15640578,61096,MIDCPNIFTY2490213225CE,MIDCPNIFTY,0,2024-09-02,13225.0,0.05,50,CE,NFO-OPT,NFO
15641858,61101,MIDCPNIFTY2490213225PE,MIDCPNIFTY,0,2024-09-02,13225.0,0.05,50,PE,NFO-OPT,NFO
15642114,61102,MIDCPNIFTY2490213250CE,MIDCPNIFTY,0,2024-09-02,13250.0,0.05,50,CE,NFO-OPT,NFO
15650050,61133,MIDCPNIFTY2490213250PE,MIDCPNIFTY,0,2024-09-02,13250.0,0.05,50,PE,NFO-OPT,NFO
15650562,61135,MIDCPNIFTY2490213275CE,MIDCPNIFTY,0,2024-09-02,13275.0,0.05,50,CE,NFO-OPT,NFO
15650818,61136,MIDCPNIFTY2490213275PE,MIDCPNIFTY,0,2024-09-02,13275.0,0.05,50,PE,NFO-OPT,NFO
15653378,61146,MIDCPNIFTY2490213300CE,MIDCPNIFTY,0,2024-09-02,13300.0,0.05,50,CE,NFO-OPT,NFO
15653634,61147,MIDCPNIFTY2490213300PE,MIDCPNIFTY,0,2024-09-02,13300.0,0.05,50,PE,NFO-OPT,NFO
15653890,61148,MIDCPNIFTY2490213325CE,MIDCPNIFTY,0,2024-09-02,13325.0,0.05,50,CE,NFO-OPT,NFO
15654146,61149,MIDCPNIFTY2490213325PE,MIDCPNIFTY,0,2024-09-02,13325.0,0.05,50,PE,NFO-OPT,NFO
15654402,61150,MIDCPNIFTY2490213350CE,MIDCPNIFTY,0,2024-09-02,13350.0,0.05,50,CE,NFO-OPT,NFO
15654658,61151,MIDCPNIFTY2490213350PE,MIDCPNIFTY,0,2024-09-02,13350.0,0.05,50,PE,NFO-OPT,NFO
15654914,61152,MIDCPNIFTY2490213375CE,MIDCPNIFTY,0,2024-09-02,13375.0,0.05,50,CE,NFO-OPT,NFO
15655170,61153,MIDCPNIFTY2490213375PE,MIDCPNIFTY,0,2024-09-02,13375.0,0.05,50,PE,NFO-OPT,NFO
15658242,61165,MIDCPNIFTY2490213400CE,MIDCPNIFTY,0,2024-09-02,13400.0,0.05,50,CE,NFO-OPT,NFO
15658498,61166,MIDCPNIFTY2490213400PE,MIDCPNIFTY,0,2024-09-02,13400.0,0.05,50,PE,NFO-OPT,NFO
15658754,61167,MIDCPNIFTY2490213425CE,MIDCPNIFTY,0,2024-09-02,13425.0,0.05,50,CE,NFO-OPT,NFO
15659010,61168,MIDCPNIFTY2490213425PE,MIDCPNIFTY,0,2024-09-02,13425.0,0.05,50,PE,NFO-OPT,NFO
15659266,61169,MIDCPNIFTY2490213450CE,MIDCPNIFTY,0,2024-09-02,13450.0,0.05,50,CE,NFO-OPT,NFO
15662082,61180,MIDCPNIFTY2490213450PE,MIDCPNIFTY,0,2024-09-02,13450.0,0.05,50,PE,NFO-OPT,NFO
15662594,61182,MIDCPNIFTY2490213475CE,MIDCPNIFTY,0,2024-09-02,13475.0,0.05,50,CE,NFO-OPT,NFO
15662850,61183,MIDCPNIFTY2490213475PE,MIDCPNIFTY,0,2024-09-02,13475.0,0.05,50,PE,NFO-OPT,NFO
