,instrument_token,last_price,last_traded_quantity,average_traded_price,volume_traded,total_buy_quantity,total_sell_quantity,ohlc,change,last_trade_time,oi,exchange_timestamp
4524,10358530,2401.3,0,0.0,0,0,0,"{'open': 2401.3, 'high': 2401.3, 'low': 2401.3, 'close': 2404.7}",-0.1413897783507147,2024-08-16 14:24:03,15,2024-08-16 17:24:23
4525,22943490,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 236.95}",-100.0,2024-05-30 15:27:46,0,2024-08-16 17:25:15
4526,15634690,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1021.2}",-100.0,2023-12-22 15:17:36,0,2024-08-16 17:24:27
4527,15637762,770.05,0,0.0,0,0,0,"{'open': 844.0, 'high': 945.75, 'low': 770.05, 'close': 931.15}",-17.30118670461258,2024-08-16 15:27:42,1950,2024-08-16 17:24:27
4528,10800898,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 591.6}",-100.0,2024-08-07 15:29:59,0,2024-08-16 17:25:03
4529,18240770,0.0,0,0.0,0,0,0,"{'open': 64.6, 'high': 64.6, 'low': 60.3, 'close': 109.3}",-100.0,2024-04-25 14:45:58,0,2024-08-16 17:24:44
4530,14348034,1302.35,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1302.35}",0.0,2024-08-12 10:43:56,375,2024-08-16 17:25:08
4531,282217477,3764.9,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3764.9}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:11
4532,284119557,4673.25,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4673.25}",0.0,2023-09-14 00:00:00,0,2024-08-16 18:58:13
4533,283157253,2719.55,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2719.55}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:11
4534,15158530,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1125.9}",-100.0,2024-01-25 15:28:44,0,2024-08-16 17:24:29
4535,16106498,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1762.4}",-100.0,2024-06-27 15:29:39,0,2024-08-16 17:25:10
4536,10926338,18.65,0,0.0,0,0,0,"{'open': 35.65, 'high': 35.65, 'low': 18.4, 'close': 58.05}",-67.87252368647718,2024-08-16 14:30:09,270,2024-08-16 17:24:16
4537,216752389,7126.25,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 7126.25}",0.0,2024-02-15 00:00:00,0,2024-08-16 18:58:11
4538,18243586,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 939.35}",-100.0,2024-04-25 14:57:48,0,2024-08-16 17:24:44
4539,215803141,5605.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 5605.0}",0.0,2024-02-15 00:00:00,0,2024-08-16 18:58:12
4540,296609797,56.75,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 56.75}",0.0,2023-12-07 00:00:00,0,2024-08-16 18:58:10
4541,10987010,3451.55,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3451.55}",0.0,2024-08-05 13:15:47,75,2024-08-16 17:24:14
4542,19122946,454.0,0,0.0,0,0,0,"{'open': 750.0, 'high': 782.65, 'low': 450.0, 'close': 841.05}",-46.01985613221568,2024-08-16 15:29:59,1950150,2024-08-16 17:25:00
4543,18471170,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 89.65}",-100.0,2024-04-25 10:26:47,0,2024-08-16 17:24:44
4544,226802949,6891.35,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 6891.35}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:13
4545,288171269,131.9,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 131.9}",0.0,2023-12-14 00:00:00,0,2024-08-16 18:58:13
4546,285203717,4468.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4468.2}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:13
4547,216602629,10.95,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 10.95}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:12
4548,12306178,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 646.95}",-100.0,2024-08-06 15:29:54,0,2024-08-16 17:24:18
4549,10693890,0.0,0,0.0,0,0,0,"{'open': 512.0, 'high': 820.65, 'low': 436.6, 'close': 643.8}",-100.0,2024-04-18 15:29:51,0,2024-08-16 17:24:56
4550,282920197,2229.7,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2229.7}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:12
4551,15005442,134.0,0,0.0,0,0,0,"{'open': 153.1, 'high': 164.85, 'low': 132.95, 'close': 166.95}",-19.736448038334828,2024-08-16 15:29:59,2380200,2024-08-16 17:25:11
4552,215831813,4165.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4165.2}",0.0,2024-02-15 00:00:00,0,2024-08-16 18:58:12
4553,227093253,3.25,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3.25}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:12
4554,14995458,1.4,0,0.0,0,0,0,"{'open': 1.9, 'high': 2.8, 'low': 1.15, 'close': 2.4}",-41.66666666666667,2024-08-16 15:29:56,43410,2024-08-16 17:24:12
4555,9878786,57.6,0,0.0,0,0,0,"{'open': 85.05, 'high': 115.6, 'low': 55.65, 'close': 146.3}",-60.62884483937116,2024-08-16 15:27:57,12575,2024-08-16 17:25:01
4556,19124994,23.85,0,0.0,0,0,0,"{'open': 15.05, 'high': 24.95, 'low': 9.9, 'close': 11.25}",112.00000000000001,2024-08-16 15:29:58,1021950,2024-08-16 17:25:00
4557,216253189,2383.4,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2383.4}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:12
4558,17353986,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1413.85}",-100.0,2023-11-30 15:10:30,0,2024-08-16 17:25:14
4559,9978626,4047.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4047.2}",0.0,2024-07-29 14:44:38,90,2024-08-16 17:24:15
4560,282893573,1044.05,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1044.05}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:15
4561,22536450,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3181.85}",-100.0,2021-08-10 15:24:36,0,2024-08-16 17:24:39
4562,16473090,0.0,0,0.0,0,0,0,"{'open': 0.3, 'high': 0.3, 'low': 0.05, 'close': 80.1}",-100.0,2024-07-25 15:27:50,0,2024-08-16 17:24:50
4563,10112258,0.0,0,0.0,0,0,0,"{'open': 1.4, 'high': 1.5, 'low': 0.05, 'close': 667.65}",-100.0,2024-07-29 15:29:30,0,2024-08-16 17:24:40
4564,18286594,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 320.75}",-100.0,2023-12-28 13:22:01,0,2024-08-16 17:24:44
4565,14226178,5.8,0,0.0,0,0,0,"{'open': 15.0, 'high': 19.9, 'low': 5.8, 'close': 38.75}",-85.03225806451614,2024-08-16 15:29:34,28725,2024-08-16 17:24:31
4566,14967554,49.75,0,0.0,0,0,0,"{'open': 45.0, 'high': 85.0, 'low': 22.8, 'close': 32.3}",54.0247678018576,2024-08-16 15:29:59,538575,2024-08-16 17:24:12
4567,12527874,221.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 221.0}",0.0,2024-08-14 14:39:55,5325,2024-08-16 17:25:10
4568,221708549,3.0,0,0.0,0,0,0,"{'open': 69.95, 'high': 69.95, 'low': 3.0, 'close': 79.6}",-96.23115577889446,2024-08-16 15:29:58,31695,2024-08-16 18:58:06
4569,14422786,0.0,0,0.0,0,0,0,"{'open': 596.3, 'high': 622.7, 'low': 484.7, 'close': 1718.5}",-100.0,2024-07-09 15:25:47,0,2024-08-16 17:24:49
4570,18461698,300.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 300.0}",0.0,2024-08-02 12:59:15,0,2024-08-16 17:24:44
4571,10307842,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 279.3}",-100.0,2024-02-15 15:29:24,0,2024-08-16 17:24:23
4572,9677314,21.6,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 21.6}",0.0,2024-06-18 14:42:43,200,2024-08-16 17:25:13
4573,222204165,1138.0,0,0.0,0,0,0,"{'open': 630.0, 'high': 1174.15, 'low': 521.3, 'close': 471.35}",141.43417842367666,2024-08-16 15:29:53,2940,2024-08-16 18:58:06
4574,14514434,5.05,0,0.0,0,0,0,"{'open': 4.8, 'high': 5.3, 'low': 4.1, 'close': 6.6}",-23.48484848484848,2024-08-16 15:29:40,42075,2024-08-16 17:24:59
4575,12316418,24.5,0,0.0,0,0,0,"{'open': 25.0, 'high': 34.1, 'low': 17.5, 'close': 21.7}",12.903225806451616,2024-08-16 15:29:46,57480,2024-08-16 17:24:14
4576,13729794,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3794.4}",-100.0,2022-06-23 15:29:59,0,2024-08-16 17:25:14
4577,14518274,1977.0,0,0.0,0,0,0,"{'open': 2063.35, 'high': 2063.35, 'low': 1976.4, 'close': 2060.0}",-4.029126213592233,2024-08-16 11:04:22,2100,2024-08-16 17:24:59
4578,18251010,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 210.75}",-100.0,2024-04-25 09:56:56,0,2024-08-16 17:24:44
4579,13041410,1430.0,0,0.0,0,0,0,"{'open': 1755.0, 'high': 1755.0, 'low': 1430.0, 'close': 2042.45}",-29.986046170040886,2024-08-16 15:29:47,330,2024-08-16 17:24:16
4580,9902594,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 379.25}",-100.0,2024-05-23 15:29:30,0,2024-08-16 17:25:02
4581,10392578,3.8,0,0.0,0,0,0,"{'open': 4.55, 'high': 5.0, 'low': 3.3, 'close': 4.55}",-16.483516483516485,2024-08-16 15:29:15,40725,2024-08-16 17:24:13
4582,13723138,204.7,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 204.7}",0.0,2024-07-04 12:00:51,775,2024-08-16 17:25:14
4583,14966274,645.0,0,0.0,0,0,0,"{'open': 981.65, 'high': 1279.45, 'low': 599.9, 'close': 1274.85}",-49.405812448523356,2024-08-16 15:29:54,36960,2024-08-16 17:24:12
4584,10978818,15.0,0,0.0,0,0,0,"{'open': 15.0, 'high': 15.0, 'low': 15.0, 'close': 18.15}",-17.35537190082644,2024-08-16 09:15:01,15,2024-08-16 17:24:13
4585,10713346,0.0,0,0.0,0,0,0,"{'open': 0.25, 'high': 1.35, 'low': 0.05, 'close': 657.6}",-100.0,2024-07-04 15:20:02,0,2024-08-16 17:24:56
4586,14360322,0.0,0,0.0,0,0,0,"{'open': 0.2, 'high': 0.2, 'low': 0.05, 'close': 390.5}",-100.0,2024-07-09 15:24:38,0,2024-08-16 17:24:48
4587,18431234,316.6,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 316.6}",0.0,2024-08-06 13:46:11,50,2024-08-16 17:24:44
4588,14240514,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1906.6}",-100.0,2024-05-27 15:25:02,0,2024-08-16 17:24:31
4589,12078082,55.95,0,0.0,0,0,0,"{'open': 54.5, 'high': 56.9, 'low': 54.5, 'close': 100.0}",-44.05,2024-08-16 15:28:29,1575,2024-08-16 17:25:07
4590,15588610,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 199.3}",-100.0,2023-11-30 15:24:51,0,2024-08-16 17:24:46
4591,226764037,2644.5,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2644.5}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:06
4592,10986242,23.2,0,0.0,0,0,0,"{'open': 18.0, 'high': 23.2, 'low': 16.2, 'close': 45.95}",-49.510337323177374,2024-08-16 14:37:54,285,2024-08-16 17:24:14
4593,17396482,0.0,0,0.0,0,0,0,"{'open': 0.3, 'high': 0.4, 'low': 0.05, 'close': 0.45}",-100.0,2024-04-25 15:28:18,74200,2024-08-16 17:25:06
4594,14745858,0.8,0,0.0,0,0,0,"{'open': 8.45, 'high': 8.45, 'low': 0.8, 'close': 16.2}",-95.06172839506172,2024-08-16 15:29:58,244700,2024-08-16 17:24:42
4595,18229762,0.0,0,0.0,0,0,0,"{'open': 136.0, 'high': 139.0, 'low': 132.3, 'close': 75.0}",-100.0,2024-04-25 14:46:11,0,2024-08-16 17:24:43
4596,226788357,6311.75,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 6311.75}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:06
4597,216489989,1497.95,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.1, 'low': 0.05, 'close': 1497.95}",0.0,2024-02-15 00:00:00,100,2024-08-16 18:58:06
4598,14988802,2.05,0,0.0,0,0,0,"{'open': 3.25, 'high': 3.4, 'low': 1.5, 'close': 3.05}",-32.786885245901644,2024-08-16 15:29:31,6330,2024-08-16 17:24:12
4599,216270085,3157.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3157.0}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:12
4600,226839813,4902.15,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4902.15}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:11
4601,283119877,1491.35,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1491.35}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:11
4602,282263557,881.85,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 881.85}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:06
4603,14249218,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3399.05}",-100.0,2024-05-27 15:29:51,0,2024-08-16 17:24:31
4604,17427458,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 0.0}",0.0,1970-01-01 05:30:00,0,2024-08-16 17:25:06
4605,10313730,231.25,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 231.25}",0.0,2024-08-09 14:30:01,15,2024-08-16 17:24:23
4606,221740549,2.05,0,0.0,0,0,0,"{'open': 37.1, 'high': 37.1, 'low': 2.0, 'close': 35.35}",-94.20084865629421,2024-08-16 15:29:46,10095,2024-08-16 18:58:11
4607,17343746,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 251.15}",-100.0,2024-07-22 09:32:52,2700,2024-08-16 17:25:05
4608,11153666,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 60.15}",-100.0,2024-08-05 15:29:13,0,2024-08-16 17:24:34
4609,12342786,5.4,0,0.0,0,0,0,"{'open': 4.05, 'high': 8.1, 'low': 4.05, 'close': 7.4}",-27.027027027027025,2024-08-16 15:29:49,113430,2024-08-16 17:24:15
4610,216600581,3784.1,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3784.1}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:15
4611,14558722,0.0,0,0.0,0,0,0,"{'open': 0.2, 'high': 0.25, 'low': 0.05, 'close': 798.6}",-100.0,2024-05-30 15:24:33,0,2024-08-16 17:24:39
4612,226664197,3925.3,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3925.3}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:06
4613,216550149,3337.1,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3337.1}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:06
4614,226926341,5178.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 5178.2}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:13
4615,291758085,4124.3,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4124.3}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:10
4616,284028165,813.75,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 813.75}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:10
4617,221464581,1109.4,0,0.0,0,0,0,"{'open': 1109.4, 'high': 1109.4, 'low': 1109.4, 'close': 2959.3}",-62.511404724090156,2024-08-16 15:23:58,15,2024-08-16 18:58:06
4618,282262789,844.15,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 844.15}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:06
4619,221543429,3538.25,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3538.25}",0.0,2024-01-18 00:00:00,0,2024-08-16 18:58:11
4620,288130309,515.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 515.2}",0.0,2023-12-14 00:00:00,0,2024-08-16 18:58:06
4621,9339394,2.6,0,0.0,0,0,0,"{'open': 1.65, 'high': 2.95, 'low': 1.4, 'close': 3.45}",-24.637681159420293,2024-08-16 15:29:56,381500,2024-08-16 17:24:57
4622,11061250,3411.2,0,0.0,0,0,0,"{'open': 3321.65, 'high': 3512.4, 'low': 3321.65, 'close': 3545.0}",-3.7743300423131223,2024-08-16 11:27:08,105,2024-08-16 17:24:26
4623,14726914,0.2,0,0.0,0,0,0,"{'open': 0.3, 'high': 0.6, 'low': 0.1, 'close': 0.65}",-69.23076923076923,2024-08-16 15:29:38,12950,2024-08-16 17:24:41
4624,14954498,1194.15,0,0.0,0,0,0,"{'open': 795.0, 'high': 1300.0, 'low': 652.6, 'close': 702.85}",69.90111688126913,2024-08-16 15:29:53,19680,2024-08-16 17:24:12
4625,15156994,1590.0,0,0.0,0,0,0,"{'open': 1532.6, 'high': 1590.0, 'low': 1532.6, 'close': 1021.8}",55.60775102759837,2024-08-16 13:20:29,200,2024-08-16 17:24:29
4626,9953282,0.0,0,0.0,0,0,0,"{'open': 2300.0, 'high': 2300.0, 'low': 2300.0, 'close': 92.55}",-100.0,2023-04-06 14:01:36,0,2024-08-16 17:24:55
4627,13500162,132.3,0,0.0,0,0,0,"{'open': 186.95, 'high': 213.1, 'low': 132.3, 'close': 242.55}",-45.45454545454545,2024-08-16 15:29:41,111275,2024-08-16 17:25:08
4628,283946757,1006.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1006.2}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:11
4629,9970434,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1174.05}",-100.0,2023-08-17 15:29:31,0,2024-08-16 17:24:31
4630,13578754,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 148.8}",-100.0,2024-02-23 10:16:15,0,2024-08-16 17:24:37
4631,221549573,0.05,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 0.05}",0.0,2023-11-16 00:00:00,0,2024-08-16 18:58:12
4632,283079941,2341.5,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2341.5}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:12
4633,282035973,3685.5,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3685.5}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:06
4634,14694914,1465.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1465.2}",0.0,2024-07-29 15:04:05,100,2024-08-16 17:25:08
4635,288143877,2325.7,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2325.7}",0.0,2023-12-14 00:00:00,0,2024-08-16 18:58:13
4636,14250498,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 21.7}",-100.0,2024-05-27 15:29:57,0,2024-08-16 17:24:31
4637,15135490,8.75,0,0.0,0,0,0,"{'open': 46.85, 'high': 66.0, 'low': 8.75, 'close': 84.75}",-89.6755162241888,2024-08-16 15:29:59,254650,2024-08-16 17:24:29
4638,227405317,0.05,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 0.05}",0.0,2024-02-02 00:00:00,0,2024-08-16 18:58:12
4639,9971714,3741.8,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3741.8}",0.0,2024-07-29 15:21:59,150,2024-08-16 17:24:14
4640,9874434,326.75,0,0.0,0,0,0,"{'open': 211.2, 'high': 354.35, 'low': 182.1, 'close': 211.2}",54.711174242424256,2024-08-16 15:25:54,1050,2024-08-16 17:24:31
4641,9900802,419.1,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 419.1}",0.0,2024-08-13 12:47:38,25,2024-08-16 17:24:31
4642,15581954,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 167.4}",-100.0,2024-06-19 14:02:21,0,2024-08-16 17:24:46
4643,284011013,3738.35,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3738.35}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:06
4644,9486850,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1641.3}",-100.0,2024-07-16 15:29:50,0,2024-08-16 17:24:58
4645,283275525,1074.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1074.2}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:06
4646,226754821,3504.35,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3504.35}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:06
4647,14241794,5.15,0,0.0,0,0,0,"{'open': 9.95, 'high': 13.6, 'low': 2.45, 'close': 5.25}",-1.904761904761898,2024-08-16 15:29:56,5125,2024-08-16 17:24:31
4648,9962242,6.55,0,0.0,0,0,0,"{'open': 15.0, 'high': 15.0, 'low': 6.3, 'close': 15.0}",-56.33333333333333,2024-08-16 14:27:57,150,2024-08-16 17:24:31
4649,12551682,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 7503.05}",-100.0,2022-10-20 15:29:47,0,2024-08-16 17:24:19
4650,15171074,0.4,0,0.0,0,0,0,"{'open': 0.75, 'high': 0.95, 'low': 0.4, 'close': 0.65}",-38.46153846153846,2024-08-16 15:29:41,29775,2024-08-16 17:24:29
4651,216563717,3606.5,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3606.5}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:06
4652,10327810,426.25,0,0.0,0,0,0,"{'open': 587.0, 'high': 610.0, 'low': 415.0, 'close': 685.7}",-37.837246609304366,2024-08-16 15:21:53,1905,2024-08-16 17:24:23
4653,16105986,1900.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1900.0}",0.0,2024-08-14 12:31:56,50,2024-08-16 17:25:10
4654,227184901,7484.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 7484.2}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:11
4655,227789317,1479.65,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1479.65}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:15
4656,226760965,1543.5,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1543.5}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:11
4657,10976514,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 412.3}",-100.0,2024-05-28 15:29:55,0,2024-08-16 17:24:13
4658,11019266,978.4,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 978.4}",0.0,2024-08-14 12:50:33,30,2024-08-16 17:24:26
4659,11045378,0.0,0,0.0,0,0,0,"{'open': 858.25, 'high': 1129.2, 'low': 799.65, 'close': 2161.25}",-100.0,2024-07-30 15:26:26,0,2024-08-16 17:24:26
4660,14224386,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1470.0}",-100.0,2023-07-27 15:23:07,0,2024-08-16 17:24:30
4661,288174597,2771.55,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2771.55}",0.0,2023-12-07 00:00:00,0,2024-08-16 18:58:16
4662,14957570,97.0,0,0.0,0,0,0,"{'open': 320.0, 'high': 391.2, 'low': 95.0, 'close': 426.3}",-77.24607084212995,2024-08-16 15:29:59,795615,2024-08-16 17:24:12
4663,10236418,68.05,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 68.05}",0.0,2024-07-30 14:24:36,600425,2024-08-16 17:25:12
4664,14750210,323.6,0,0.0,0,0,0,"{'open': 235.7, 'high': 345.65, 'low': 183.0, 'close': 181.65}",78.14478392513075,2024-08-16 15:29:58,40450,2024-08-16 17:24:42
4665,10651906,147.75,0,0.0,0,0,0,"{'open': 220.0, 'high': 261.9, 'low': 144.0, 'close': 305.75}",-51.676206050695015,2024-08-16 15:27:05,5850,2024-08-16 17:25:03
4666,283118341,5229.3,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 5229.3}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:13
4667,15536130,0.0,0,0.0,0,0,0,"{'open': 1800.0, 'high': 2197.35, 'low': 1750.0, 'close': 8.75}",-100.0,2023-08-31 15:28:05,0,2024-08-16 17:24:46
4668,9979650,4144.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4144.0}",0.0,2024-07-29 14:44:38,75,2024-08-16 17:24:15
